host_listings_count,review_scores_rating,neighbourhood_cleansed,property_type,accommodates,room_type,bedrooms,beds,price,minimum_nights,bathrooms_text,maximum_nights,number_of_reviews,latitude,longitude
0.0,4.67,Ipanema,Entire rental unit,2,Entire home/apt,1.0,1.0,450.0,5,1.0,365,20,-22.98589,-43.19298
2.0,4.91,Ipanema,Entire condominium (condo),4,Entire home/apt,2.0,3.0,336.0,3,2.0,365,205,-22.98657,-43.19549
2.0,4.85,Ipanema,Entire condominium (condo),5,Entire home/apt,2.0,3.0,423.0,3,2.0,90,294,-22.98485,-43.1972
1.0,4.97,Copacabana,Entire rental unit,6,Entire home/apt,3.0,7.0,759.0,5,1.0,90,36,-22.98419,-43.19254
1.0,4.5,Ipanema,Entire condominium (condo),6,Entire home/apt,3.0,3.0,1200.0,2,3.0,60,2,-22.98494,-43.2062
1.0,4.67,Centro,Entire rental unit,4,Entire home/apt,1.0,1.0,153.0,3,1.0,1125,104,-22.9114,-43.17583
1.0,4.33,Copacabana,Entire rental unit,6,Entire home/apt,1.0,6.0,255.0,5,1.0,90,10,-22.98244,-43.19385
65.0,4.68,Leblon,Entire rental unit,8,Entire home/apt,3.0,4.0,2301.0,2,2.0,90,116,-22.98197,-43.21949
1.0,4.92,Santa Teresa,Entire rental unit,4,Entire home/apt,2.0,2.0,165.0,2,2.0,60,12,-22.91633,-43.18335
5.0,4.620987361262592,São Conrado,Private room in rental unit,2,Private room,1.0,1.0,600.0,1,0.0,1125,0,-22.99901,-43.27469
4.0,4.25,Copacabana,Entire rental unit,6,Entire home/apt,2.0,4.0,572.0,1,1.0,90,148,-22.96714,-43.18372
4.0,4.75,Barra da Tijuca,Private room in residential home,2,Private room,1.0,1.0,144.0,1,1.0,60,8,-23.01121,-43.34006
3.0,4.87,Flamengo,Private room in rental unit,3,Private room,1.0,3.0,358.0,30,2.0,90,115,-22.93974,-43.17496
1.0,4.8,Copacabana,Entire rental unit,4,Entire home/apt,2.0,2.0,600.0,5,2.0,14,11,-22.98332,-43.1911
3.0,4.620987361262592,Copacabana,Private room in rental unit,1,Private room,1.0,1.0,150.0,90,0.0,180,0,-22.97716,-43.1937
4.0,4.55,Copacabana,Entire rental unit,4,Entire home/apt,2.0,2.0,700.0,2,1.0,30,80,-22.97343,-43.1902
0.0,4.620987361262592,Copacabana,Entire rental unit,4,Entire home/apt,2.0,3.0,964.0,2,2.0,30,0,-22.96546,-43.17605
4.0,4.81,Copacabana,Entire rental unit,6,Entire home/apt,3.0,7.0,2938.0,3,2.0,1125,151,-22.97258,-43.1883
9.0,4.2,Copacabana,Entire condominium (condo),2,Entire home/apt,1.0,1.0,400.0,3,1.0,180,11,-22.96697,-43.18053
7.0,4.55,Santa Teresa,Entire loft,3,Entire home/apt,1.0,3.0,134.0,4,1.0,240,23,-22.91424,-43.18059
3.0,4.86,Anil,Private room in residential home,2,Private room,1.0,1.0,180.0,3,6.0,6,14,-22.9459,-43.33593
3.0,5.0,Botafogo,Private room in rental unit,1,Private room,1.0,1.0,200.0,2,1.0,7,9,-22.95411,-43.19469
13.0,4.43,São Conrado,Entire rental unit,4,Entire home/apt,1.0,3.0,1070.0,5,1.0,1125,8,-22.99626,-43.254
1.0,4.91,Humaitá,Entire rental unit,6,Entire home/apt,3.0,5.0,680.0,5,1.0,30,69,-22.95733,-43.2031
4.0,4.83,Copacabana,Private room in rental unit,2,Private room,1.0,1.0,657.0,2,1.0,90,25,-22.98168,-43.19363
2.0,4.28,Ipanema,Entire rental unit,6,Entire home/apt,3.0,4.0,800.0,4,2.0,1125,20,-22.98434,-43.20793
1.0,4.76,Ipanema,Entire rental unit,4,Entire home/apt,2.0,3.0,486.0,3,2.0,60,29,-22.98439,-43.19963
1.0,4.71,Copacabana,Entire rental unit,5,Entire home/apt,1.0,2.0,699.0,2,1.0,30,92,-22.97908,-43.19012
4.0,4.71,Copacabana,Entire rental unit,6,Entire home/apt,3.0,3.0,1581.0,5,2.0,1125,53,-22.98107,-43.1913
4.0,4.620987361262592,Copacabana,Entire rental unit,6,Entire home/apt,3.0,3.0,1078.0,5,3.0,1125,0,-22.98269,-43.18967
4.0,4.82,Copacabana,Entire rental unit,6,Entire home/apt,3.0,3.0,1078.0,5,3.0,1125,30,-22.98257,-43.18996
1.0,4.81,Flamengo,Entire rental unit,2,Entire home/apt,1.0,1.0,800.0,4,1.0,800,46,-22.93359,-43.17734
3.0,4.56,Leblon,Entire rental unit,6,Entire home/apt,3.0,3.0,1000.0,3,2.0,30,11,-22.97957,-43.22572
8.0,4.44,Laranjeiras,Private room in rental unit,2,Private room,1.0,1.0,80.0,3,1.0,360,9,-22.93436,-43.19292
58.0,4.8,Ipanema,Entire rental unit,2,Entire home/apt,1.0,1.0,681.0,1,1.0,1125,5,-22.98479,-43.19978
58.0,4.69,Ipanema,Entire rental unit,2,Entire home/apt,1.0,1.0,255.0,2,1.0,1125,37,-22.98463,-43.19917
2.0,5.0,Humaitá,Entire rental unit,3,Entire home/apt,2.0,2.0,180.0,2,2.0,15,15,-22.96028,-43.20327
4.0,4.65,Glória,Private room in rental unit,1,Private room,1.0,2.0,171.0,3,1.0,7,82,-22.92114,-43.17481
1.0,4.77,Botafogo,Private room in rental unit,2,Private room,1.0,1.0,160.0,3,1.0,29,55,-22.94478,-43.18134
3.0,4.92,Copacabana,Entire rental unit,4,Entire home/apt,2.0,2.0,696.0,4,1.0,89,117,-22.97237,-43.18761
4.0,4.43,Copacabana,Private room in rental unit,2,Private room,1.0,1.0,757.0,2,1.0,89,7,-22.98168,-43.19363
2.0,5.0,Jardim Botânico,Private room in rental unit,1,Private room,1.0,1.0,206.0,7,1.0,180,1,-22.95756,-43.20506
3.0,5.0,Vargem Pequena,Private room in condominium (condo),2,Private room,1.0,2.0,340.0,5,1.0,1125,1,-22.99124,-43.47979
4.0,4.96,Copacabana,Private room in rental unit,1,Private room,1.0,1.0,204.0,6,0.0,90,24,-22.98115,-43.19109
1.0,4.620987361262592,Copacabana,Entire rental unit,2,Entire home/apt,1.0,2.0,369.0,4,1.0,1125,0,-22.98518,-43.19151
6.0,4.0,Estácio,Room in hostel,1,Hotel room,1.0,1.0,144.0,1,3.0,30,5,-22.91488,-43.2093
1.0,4.95,Ipanema,Private room in rental unit,2,Private room,1.0,1.0,380.0,1,1.0,45,19,-22.98292,-43.20923
4.0,4.75,Catete,Entire rental unit,2,Entire home/apt,1.0,1.0,180.0,1,1.0,1125,9,-22.92807,-43.17995
13.0,4.67,Ipanema,Entire rental unit,2,Entire home/apt,1.0,1.0,454.0,3,0.0,30,3,-22.98461,-43.20076
2.0,4.620987361262592,Copacabana,Entire rental unit,4,Entire home/apt,1.0,1.0,369.0,2,1.0,60,0,-22.977,-43.18969
2.0,4.44,Laranjeiras,Entire rental unit,2,Entire home/apt,1.0,1.0,150.0,3,1.0,1125,74,-22.93615,-43.1803
1.0,4.86,Humaitá,Private room in rental unit,2,Private room,1.0,1.0,420.0,3,1.0,10,7,-22.95907,-43.20346
1.0,4.64,Copacabana,Entire rental unit,5,Entire home/apt,4.0,5.0,1018.0,7,3.0,365,54,-22.97888,-43.18997
58.0,4.65,Copacabana,Private room in rental unit,2,Private room,1.0,1.0,227.0,3,1.0,1125,17,-22.98495,-43.1926
2.0,4.57,Botafogo,Entire rental unit,4,Entire home/apt,2.0,3.0,2500.0,15,1.0,365,17,-22.94889,-43.18303
1.0,4.78,Copacabana,Entire rental unit,3,Entire home/apt,1.0,1.0,645.0,6,2.0,250,9,-22.98253,-43.19014
3.0,4.61,Ipanema,Entire rental unit,4,Entire home/apt,1.0,3.0,729.0,7,1.0,180,114,-22.98583,-43.19374
1.0,4.96,Barra da Tijuca,Entire rental unit,3,Entire home/apt,2.0,2.0,450.0,3,2.0,1125,29,-23.00665,-43.32398
2.0,4.92,Copacabana,Entire rental unit,4,Entire home/apt,2.0,2.0,1038.0,2,2.0,1125,117,-22.9857,-43.19045
1.0,4.67,Barra da Tijuca,Entire rental unit,4,Entire home/apt,2.0,4.0,150.0,2,2.0,30,16,-23.00439,-43.37633
6.0,4.77,Ipanema,Entire rental unit,5,Entire home/apt,2.0,3.0,643.0,4,1.0,1125,252,-22.98327,-43.19893
13.0,4.4,Vidigal,Entire rental unit,7,Entire home/apt,1.0,2.0,973.0,5,1.0,1125,20,-22.98968,-43.233
13.0,4.620987361262592,Vidigal,Entire rental unit,5,Entire home/apt,2.0,2.0,1459.0,5,1.0,1125,0,-22.98982,-43.2273
13.0,4.620987361262592,Vidigal,Entire guest suite,3,Entire home/apt,1.0,2.0,1459.0,5,1.0,1125,0,-22.98999,-43.22718
1.0,4.93,Leblon,Entire rental unit,2,Entire home/apt,1.0,1.0,501.0,2,1.0,30,139,-22.98497,-43.22551
7.0,4.78,Copacabana,Entire rental unit,12,Entire home/apt,4.0,8.0,3429.0,1,4.0,365,93,-22.97583,-43.19146
2.0,4.88,Copacabana,Private room in rental unit,2,Private room,1.0,2.0,130.0,1,1.0,10,97,-22.96515,-43.1891
3.0,4.87,Vidigal,Tiny house,2,Entire home/apt,1.0,2.0,221.0,2,1.0,180,504,-22.99074,-43.23197
1.0,4.0,Tijuca,Private room in rental unit,2,Private room,1.0,1.0,681.0,2,2.0,180,1,-22.93145,-43.24074
1.0,5.0,Flamengo,Entire rental unit,2,Entire home/apt,1.0,1.0,379.0,3,1.0,20,2,-22.93089,-43.17639
2.0,5.0,Copacabana,Entire rental unit,5,Entire home/apt,1.0,4.0,224.0,3,1.0,1125,2,-22.9791,-43.18918
1.0,4.69,Ipanema,Private room in rental unit,2,Private room,1.0,1.0,299.0,7,1.0,7,19,-22.97894,-43.19764
4.0,4.6,Cosme Velho,Entire guest suite,2,Entire home/apt,1.0,1.0,159.0,3,1.0,30,84,-22.94433,-43.20504
2.0,5.0,Santa Teresa,Private room in rental unit,3,Private room,3.0,2.0,175.0,4,2.0,25,2,-22.91384,-43.19172
1.0,4.8,Barra da Tijuca,Entire rental unit,7,Entire home/apt,2.0,6.0,800.0,3,2.0,15,98,-23.01057,-43.36956
4.0,4.42,Ipanema,Entire rental unit,10,Entire home/apt,2.0,4.0,1929.0,4,3.0,90,27,-22.98251,-43.19732
4.0,4.28,Ipanema,Entire rental unit,8,Entire home/apt,2.0,4.0,590.0,2,3.0,1125,173,-22.98306,-43.20036
3.0,4.66,Copacabana,Private room in rental unit,2,Private room,1.0,2.0,2037.0,1,1.0,30,35,-22.9655,-43.17659
2.0,4.71,Leme,Private room in rental unit,2,Private room,1.0,2.0,374.0,1,1.0,15,22,-22.96133,-43.16868
3.0,5.0,Santa Teresa,Entire rental unit,2,Entire home/apt,1.0,1.0,227.0,10,1.0,1125,5,-22.9142,-43.18123
2.0,4.620987361262592,Copacabana,Private room in rental unit,5,Private room,2.0,2.0,1135.0,4,1.0,1125,0,-22.96791,-43.18863
5.0,4.72,Botafogo,Private room in rental unit,1,Private room,1.0,1.0,80.0,4,1.0,30,54,-22.95402,-43.19331
1.0,4.78,Ipanema,Private room in rental unit,2,Private room,1.0,1.0,200.0,2,1.0,30,222,-22.98653,-43.19572
1.0,5.0,Barra da Tijuca,Entire rental unit,3,Entire home/apt,1.0,1.0,1000.0,2,1.0,1125,16,-23.01106,-43.32761
3.0,4.76,Copacabana,Entire rental unit,6,Entire home/apt,3.0,5.0,800.0,3,2.0,365,77,-22.96385,-43.18007
7.0,4.73,Santa Teresa,Private room in residential home,3,Private room,1.0,2.0,321.0,1,1.0,30,56,-22.92868,-43.19448
1.0,4.620987361262592,Gardênia Azul,Entire rental unit,4,Entire home/apt,1.0,2.0,900.0,1,1.0,1125,0,-22.95872,-43.35621
2.0,5.0,Copacabana,Private room in rental unit,2,Private room,1.0,1.0,436.0,2,1.0,1125,1,-22.96558,-43.1778
2.0,4.0,Gávea,Entire rental unit,4,Entire home/apt,1.0,1.0,251.0,4,1.0,30,5,-22.97318,-43.22614
2.0,3.86,Ipanema,Entire rental unit,6,Entire home/apt,3.0,8.0,1800.0,4,2.0,380,8,-22.98346,-43.19993
2.0,4.92,Ipanema,Entire rental unit,4,Entire home/apt,1.0,1.0,1807.0,3,2.0,1125,121,-22.9856,-43.19892
1.0,4.78,Copacabana,Entire rental unit,5,Entire home/apt,2.0,3.0,600.0,3,1.0,1125,42,-22.97825,-43.18941
2.0,4.7,Ipanema,Entire rental unit,3,Entire home/apt,1.0,1.0,649.0,3,1.0,90,220,-22.98583,-43.19577
1.0,4.75,Laranjeiras,Private room in residential home,1,Private room,1.0,1.0,60.0,2,1.0,1125,79,-22.92865,-43.19301
18.0,4.13,Leblon,Entire rental unit,4,Entire home/apt,1.0,1.0,897.0,3,1.0,365,8,-22.98224,-43.21673
5.0,4.67,Copacabana,Entire rental unit,6,Entire home/apt,4.0,5.0,1829.0,5,2.0,1125,3,-22.97034,-43.18662
4.0,4.78,Cosme Velho,Entire residential home,4,Entire home/apt,1.0,1.0,277.0,5,1.0,30,65,-22.94428,-43.20513
4.0,0.0,Barra da Tijuca,Private room in rental unit,1,Private room,4.0,4.0,120.0,15,3.0,365,1,-23.01545,-43.44626
4.0,4.620987361262592,Barra da Tijuca,Private room in rental unit,1,Private room,4.0,4.0,120.0,4,3.0,365,0,-23.0106,-43.4389
4.0,4.620987361262592,Taquara,Private room in residential home,16,Private room,1.0,10.0,120.0,1,7.0,1125,0,-22.90574,-43.40871
4.0,4.620987361262592,Taquara,Private room in chalet,3,Private room,1.0,2.0,200.0,3,1.0,1125,0,-22.90611,-43.40917
4.0,4.620987361262592,Taquara,Private room in residential home,3,Private room,1.0,3.0,250.0,1,1.0,1125,0,-22.90579,-43.40743
4.0,4.620987361262592,Taquara,Private room in residential home,2,Private room,1.0,1.0,200.0,1,1.0,1125,0,-22.90634,-43.40683
3.0,4.88,Botafogo,Entire rental unit,5,Entire home/apt,2.0,2.0,700.0,2,2.0,90,228,-22.9492,-43.18457
4.0,5.0,Copacabana,Entire rental unit,8,Entire home/apt,3.0,5.0,918.0,3,3.0,90,1,-22.97746,-43.1902
2.0,5.0,Botafogo,Entire rental unit,2,Entire home/apt,2.0,2.0,567.0,3,1.0,1000,3,-22.95426,-43.17443
0.0,4.95,Copacabana,Private room in rental unit,3,Private room,1.0,2.0,437.0,2,1.0,30,147,-22.97029,-43.18395
3.0,4.8,Copacabana,Private room in rental unit,2,Private room,1.0,2.0,2037.0,1,1.0,30,6,-22.96534,-43.17647
3.0,4.69,Copacabana,Private room in rental unit,2,Private room,1.0,2.0,2037.0,1,1.0,30,17,-22.96392,-43.17509
3.0,4.89,Copacabana,Private room in rental unit,2,Private room,1.0,1.0,2037.0,1,1.0,30,9,-22.96566,-43.17654
1.0,4.92,Copacabana,Entire rental unit,6,Entire home/apt,3.0,5.0,814.0,2,2.0,28,86,-22.98253,-43.19428
3.0,4.91,Copacabana,Private room in condominium (condo),2,Private room,1.0,2.0,166.0,2,1.0,90,11,-22.97056,-43.188
1.0,4.6,Copacabana,Entire rental unit,4,Entire home/apt,1.0,3.0,402.0,3,1.0,90,6,-22.96419,-43.17885
2.0,5.0,Barra da Tijuca,Private room in bed and breakfast,8,Private room,10.0,50.0,133.0,1,10.0,365,1,-23.00445,-43.30953
2.0,4.79,Copacabana,Private room in rental unit,2,Private room,1.0,1.0,335.0,2,2.0,1125,118,-22.96626,-43.17985
4.0,4.6,Santa Teresa,Private room in residential home,3,Private room,1.0,3.0,500.0,2,1.0,1125,6,-22.92128,-43.18532
4.0,4.0,Santa Teresa,Private room in residential home,2,Private room,1.0,2.0,290.0,1,1.0,1125,2,-22.92134,-43.18539
4.0,5.0,Santa Teresa,Private room in residential home,3,Private room,1.0,3.0,282.0,1,1.0,1125,8,-22.92118,-43.1869
2.0,4.48,Copacabana,Entire rental unit,5,Entire home/apt,1.0,4.0,800.0,4,1.0,30,67,-22.96277,-43.17539
7.0,4.78,Ipanema,Entire rental unit,6,Entire home/apt,3.0,8.0,1021.0,4,2.0,150,9,-22.98352,-43.19923
58.0,5.0,Ipanema,Private room in rental unit,2,Private room,1.0,1.0,255.0,4,1.0,1125,8,-22.98337,-43.20612
58.0,5.0,Ipanema,Private room in rental unit,1,Private room,1.0,1.0,397.0,1,1.0,1125,1,-22.98322,-43.20498
26.0,3.71,Copacabana,Entire rental unit,5,Entire home/apt,1.0,2.0,590.0,5,1.0,365,9,-22.9653,-43.17467
7.0,4.91,Ipanema,Entire rental unit,4,Entire home/apt,1.0,1.0,1443.0,10,1.0,80,187,-22.98772,-43.19411
3.0,4.79,Copacabana,Entire rental unit,2,Entire home/apt,1.0,2.0,329.0,6,1.0,180,20,-22.98434,-43.1924
1.0,4.620987361262592,Glória,Private room in rental unit,3,Private room,1.0,1.0,851.0,1,0.0,30,0,-22.91741,-43.17607
58.0,4.620987361262592,Recreio dos Bandeirantes,Entire rental unit,1,Entire home/apt,1.0,1.0,738.0,1,1.0,1125,0,-23.0165,-43.45943
7.0,4.78,Leblon,Entire rental unit,4,Entire home/apt,1.0,3.0,400.0,2,1.0,1125,18,-22.98373,-43.21874
0.0,4.620987361262592,Leblon,Entire rental unit,3,Entire home/apt,2.0,1.0,509.0,1,1.0,15,0,-22.983866,-43.21653
6.0,4.71,Santa Teresa,Private room in residential home,4,Private room,1.0,1.0,450.0,2,2.0,1000,24,-22.93399,-43.19864
2.0,4.5,Gávea,Entire rental unit,5,Entire home/apt,3.0,3.0,754.0,2,3.0,45,3,-22.97837,-43.23378
58.0,4.620987361262592,Ipanema,Entire rental unit,4,Entire home/apt,2.0,3.0,846.0,3,2.0,1125,0,-22.98249,-43.20393
3.0,4.86,Urca,Private room in residential home,3,Private room,1.0,1.0,100.0,4,1.0,28,190,-22.94462,-43.16223
3.0,4.67,Copacabana,Entire rental unit,2,Entire home/apt,1.0,1.0,175.0,4,1.0,1125,3,-22.96492,-43.19181
1.0,4.76,Leme,Entire rental unit,2,Entire home/apt,1.0,1.0,329.0,3,1.0,1125,65,-22.96245,-43.17088
1.0,4.95,Ipanema,Entire rental unit,4,Entire home/apt,2.0,2.0,800.0,5,1.0,30,22,-22.98483,-43.19822
14.0,5.0,Leblon,Entire rental unit,4,Entire home/apt,1.0,3.0,1657.0,2,1.0,365,6,-22.98251,-43.22108
4.0,4.9,Centro,Entire rental unit,2,Entire home/apt,1.0,1.0,211.0,1,1.0,60,287,-22.91178,-43.17856
1.0,4.51,Jacarepaguá,Entire rental unit,7,Entire home/apt,2.0,5.0,4878.0,30,2.0,1125,42,-22.96998,-43.39254
1.0,4.620987361262592,Flamengo,Entire rental unit,3,Entire home/apt,2.0,2.0,229.0,365,2.0,1095,0,-22.93637,-43.17547
1.0,4.58,Leme,Entire rental unit,2,Entire home/apt,1.0,1.0,180.0,3,1.0,21,12,-22.96188,-43.17387
18.0,4.33,Barra da Tijuca,Private room in condominium (condo),4,Private room,1.0,5.0,949.0,3,1.0,730,6,-23.01041,-43.35972
4.0,4.86,Barra da Tijuca,Private room in residential home,2,Private room,1.0,2.0,220.0,2,1.0,1125,8,-23.00916,-43.34073
4.0,4.8,Barra da Tijuca,Private room in residential home,2,Private room,1.0,2.0,200.0,2,1.0,1125,15,-23.01119,-43.34033
4.0,5.0,Barra da Tijuca,Private room in residential home,2,Private room,1.0,1.0,250.0,2,1.0,60,6,-23.00903,-43.34073
2.0,4.84,Ipanema,Entire rental unit,6,Entire home/apt,3.0,3.0,1308.0,2,2.0,30,19,-22.98274,-43.19997
3.0,4.86,Copacabana,Entire rental unit,6,Entire home/apt,3.0,4.0,3073.0,2,2.0,1125,318,-22.96882,-43.18073
1.0,4.0,Botafogo,Private room in bed and breakfast,16,Private room,1.0,1.0,149.0,1,1.0,300,1,-22.94826,-43.18227
58.0,4.620987361262592,Copacabana,Entire rental unit,2,Entire home/apt,1.0,1.0,454.0,3,1.0,1125,0,-22.97436,-43.18951
1.0,4.63,Copacabana,Entire rental unit,4,Entire home/apt,1.0,2.0,379.0,1,1.0,1125,77,-22.9816,-43.19361
2.0,4.88,Leblon,Entire rental unit,4,Entire home/apt,1.0,2.0,343.0,2,1.0,90,69,-22.97957,-43.22575
1.0,4.75,Centro,Entire rental unit,2,Entire home/apt,1.0,1.0,125.0,6,1.0,90,91,-22.91471,-43.18776
1.0,4.57,Copacabana,Entire serviced apartment,4,Entire home/apt,1.0,2.0,435.0,1,1.0,1125,392,-22.97344,-43.18813
2.0,4.81,Botafogo,Entire rental unit,2,Entire home/apt,1.0,1.0,289.0,3,1.0,90,236,-22.94135,-43.1784
10.0,4.53,Copacabana,Entire rental unit,4,Entire home/apt,1.0,2.0,436.0,2,1.0,180,123,-22.98226,-43.19215
13.0,4.42,Vidigal,Entire rental unit,16,Entire home/apt,1.0,2.0,586.0,3,1.0,1125,15,-22.9899,-43.23112
58.0,4.4,Ipanema,Private room in rental unit,3,Private room,1.0,1.0,284.0,1,0.0,1125,5,-22.98399,-43.20804
1.0,4.9,Copacabana,Entire rental unit,3,Entire home/apt,1.0,1.0,738.0,7,2.0,1125,10,-22.96689,-43.18109
1.0,4.87,Copacabana,Entire rental unit,4,Entire home/apt,2.0,3.0,700.0,5,1.0,1125,23,-22.96975,-43.18555
1.0,5.0,Barra da Tijuca,Private room in residential home,1,Private room,1.0,2.0,165.0,3,1.0,60,2,-23.00522,-43.35159
1.0,4.620987361262592,Leblon,Entire rental unit,4,Entire home/apt,2.0,1.0,230.0,300,2.0,365,0,-22.98327,-43.22558
2.0,4.67,Ipanema,Entire rental unit,4,Entire home/apt,1.0,1.0,750.0,2,1.0,1125,134,-22.98411,-43.19684
4.0,4.73,Gávea,Private room in rental unit,2,Private room,1.0,2.0,219.0,1,1.0,360,44,-22.98333,-43.24146
3.0,4.7,Ipanema,Entire rental unit,2,Entire home/apt,1.0,1.0,490.0,3,1.0,365,25,-22.98401,-43.20004
2.0,4.45,Copacabana,Entire loft,4,Entire home/apt,1.0,1.0,284.0,5,1.0,31,47,-22.98314,-43.19203
2.0,4.59,Copacabana,Entire rental unit,4,Entire home/apt,1.0,1.0,287.0,3,1.0,30,79,-22.963909,-43.174988
2.0,4.59,Copacabana,Private room in rental unit,2,Private room,1.0,1.0,110.0,3,2.0,180,43,-22.9811,-43.19577
0.0,4.97,Ipanema,Entire rental unit,8,Entire home/apt,3.0,6.0,1580.0,4,4.0,90,32,-22.9865,-43.21056
5.0,4.61,Botafogo,Private room in rental unit,2,Private room,2.0,1.0,100.0,5,2.0,30,24,-22.95489,-43.19327
0.0,4.0,Leblon,Entire rental unit,6,Entire home/apt,3.0,3.0,1765.0,5,2.0,15,1,-22.98589,-43.2233
0.0,4.85,Copacabana,Entire rental unit,6,Entire home/apt,3.0,5.0,1928.0,3,2.0,30,14,-22.97078,-43.18515
0.0,4.59,Ipanema,Entire rental unit,6,Entire home/apt,3.0,4.0,1129.0,7,2.0,1125,84,-22.98263,-43.20051
0.0,4.73,Ipanema,Entire rental unit,6,Entire home/apt,3.0,4.0,1214.0,5,2.0,1125,74,-22.98644,-43.2045
0.0,5.0,Botafogo,Entire rental unit,4,Entire home/apt,2.0,3.0,405.0,7,2.0,180,5,-22.95602,-43.18189
4.0,4.4,Ipanema,Private room in villa,2,Private room,1.0,1.0,269.0,3,1.0,30,37,-22.98532,-43.20421
4.0,4.57,Ipanema,Private room in villa,2,Private room,1.0,2.0,175.0,3,1.0,30,16,-22.98532,-43.20421
4.0,4.76,Ipanema,Private room in villa,2,Private room,1.0,1.0,216.0,3,1.0,30,35,-22.98532,-43.20421
4.0,4.66,Ipanema,Private room in villa,2,Private room,1.0,1.0,251.0,3,1.0,30,40,-22.98532,-43.20421
0.0,4.83,Copacabana,Entire rental unit,6,Entire home/apt,1.0,3.0,365.0,2,1.0,365,349,-22.96554,-43.17929
0.0,4.5,Copacabana,Entire rental unit,4,Entire home/apt,1.0,1.0,422.0,1,1.0,1125,5,-22.98331,-43.19045
0.0,4.78,Santa Teresa,Private room in residential home,3,Private room,1.0,2.0,186.0,2,1.0,1125,74,-22.93915,-43.2079
2.0,4.76,Copacabana,Entire condominium (condo),12,Entire home/apt,5.0,8.0,1943.0,2,4.0,1125,85,-22.9803,-43.19357
1.0,4.620987361262592,Glória,Entire guesthouse,2,Entire home/apt,1.0,1.0,578.0,7,1.0,30,0,-22.92203,-43.17598
13.0,4.82,Copacabana,Entire rental unit,4,Entire home/apt,0.0,2.0,599.0,6,1.0,90,47,-22.98096,-43.19337
2.0,4.83,Copacabana,Entire rental unit,4,Entire home/apt,1.0,1.0,543.0,2,1.0,1125,30,-22.97642,-43.18834
10.0,3.0,Copacabana,Entire rental unit,3,Entire home/apt,1.0,1.0,407.0,5,1.0,90,1,-22.96768,-43.18241
2.0,4.46,Copacabana,Entire rental unit,7,Entire home/apt,3.0,4.0,973.0,3,2.0,365,24,-22.9778,-43.18908
4.0,4.88,Ipanema,Entire rental unit,6,Entire home/apt,3.0,4.0,1214.0,3,4.0,60,16,-22.98454,-43.20809
2.0,4.56,Leme,Entire rental unit,10,Entire home/apt,2.0,2.0,700.0,1,2.0,1125,44,-22.96285,-43.16607
2.0,4.620987361262592,Gávea,Private room in rental unit,2,Private room,1.0,1.0,189.0,5,1.0,28,0,-22.97731,-43.2306
3.0,4.8,Leme,Entire rental unit,3,Entire home/apt,1.0,1.0,300.0,1,1.0,30,5,-22.96351,-43.17191
6.0,4.59,Leme,Private room in residential home,5,Private room,1.0,6.0,279.0,2,0.0,60,72,-22.96102,-43.17127
1.0,4.29,Copacabana,Entire rental unit,7,Entire home/apt,1.0,5.0,259.0,2,1.0,1125,23,-22.96295,-43.177
4.0,4.78,Gávea,Private room in rental unit,2,Private room,1.0,2.0,354.0,1,1.0,360,9,-22.98073,-43.24065
0.0,4.620987361262592,Ipanema,Entire rental unit,7,Entire home/apt,3.0,7.0,2270.0,1,3.0,1125,0,-22.98024,-43.20035
4.0,4.45,Gávea,Private room in rental unit,3,Private room,1.0,2.0,376.0,1,1.0,360,11,-22.98079,-43.23917
30.0,5.0,Barra da Tijuca,Entire rental unit,5,Entire home/apt,1.0,2.0,1639.0,1,1.0,1125,4,-23.01344,-43.39187
1.0,4.75,Copacabana,Entire rental unit,3,Entire home/apt,2.0,2.0,547.0,3,1.0,21,38,-22.96533,-43.18429
1.0,4.92,Leblon,Entire rental unit,4,Entire home/apt,2.0,2.0,1379.0,3,1.0,89,14,-22.98705,-43.22284
6.0,4.41,Ipanema,Entire rental unit,12,Entire home/apt,3.0,8.0,1200.0,1,3.0,1000,19,-22.98177,-43.19944
7.0,4.69,Ipanema,Entire loft,2,Entire home/apt,1.0,1.0,567.0,1,1.0,88,343,-22.9828,-43.20467
6.0,4.7,Leme,Private room in residential home,3,Private room,1.0,3.0,279.0,2,0.0,60,175,-22.96222,-43.17022
30.0,5.0,Botafogo,Private room in rental unit,6,Private room,3.0,2.0,1500.0,4,2.0,1125,1,-22.94333,-43.18522
7.0,3.0,Copacabana,Entire rental unit,2,Entire home/apt,1.0,2.0,636.0,3,1.0,100,5,-22.97175,-43.18594
3.0,4.62,Copacabana,Entire rental unit,4,Entire home/apt,1.0,1.0,829.0,5,1.0,26,14,-22.96898,-43.18325
0.0,4.71,Botafogo,Private room in rental unit,2,Private room,1.0,1.0,199.0,5,1.0,90,8,-22.95615,-43.18175
6.0,4.89,Santa Teresa,Private room in residential home,5,Private room,1.0,3.0,430.0,2,2.0,30,62,-22.93583,-43.20002
18.0,4.79,Leblon,Entire rental unit,2,Entire home/apt,1.0,1.0,414.0,2,1.0,1125,74,-22.9826,-43.22778
1.0,4.620987361262592,Santa Teresa,Entire residential home,3,Entire home/apt,1.0,2.0,336.0,7,1.0,30,0,-22.91989,-43.18605
